Timestamp,Alert_ID,Severity,Attack_Type,Anomaly_Score,RF_Probability,RF_Prediction,Source_IP,Dest_IP,Dest_Port,Flow_Index
2026-04-12 11:03:43,ALERT-00870,CRITICAL,Port Scan,0.6032,1.0,Attack,10.0.247.39,192.168.2.109.77,21,1992
2026-04-12 11:17:11,ALERT-00872,CRITICAL,Suspicious Activity,0.3939,0.999,Attack,52.72.54.164,192.168.2.191.162,8443,1995
2026-04-12 10:34:55,ALERT-00873,CRITICAL,Unknown / Novel Attack,0.7564,1.0,Attack,192.168.1.158.71,192.168.2.221.84,443,1997
2026-04-12 11:21:59,ALERT-00875,CRITICAL,Suspicious Activity,0.5533,1.0,Attack,218.13.217.87,10.0.175.44,22,2004
2026-04-12 10:53:17,ALERT-00975,CRITICAL,Port Scan,0.6181,1.0,Attack,66.32.221.106,192.168.1.165.78,3389,2258
2026-04-12 10:53:46,ALERT-00780,CRITICAL,Port Scan,0.749,1.0,Attack,216.199.159.13,172.16.36.130,22,1772
2026-04-12 11:10:57,ALERT-00781,CRITICAL,Port Scan,0.729,1.0,Attack,10.0.128.20,192.168.2.192.180,22,1775
2026-04-12 10:51:40,ALERT-00782,CRITICAL,Port Scan,0.734,1.0,Attack,10.0.134.202,10.0.14.97,443,1776
2026-04-12 10:25:10,ALERT-00786,CRITICAL,Suspicious Activity,0.5278,1.0,Attack,99.71.134.218,10.10.101.42,445,1782
2026-04-12 10:56:33,ALERT-00788,CRITICAL,Suspicious Activity,0.6117,1.0,Attack,218.76.253.65,10.10.181.200,22,1786
2026-04-12 11:09:32,ALERT-00789,CRITICAL,Port Scan,0.8379,1.0,Attack,67.251.238.166,192.168.1.228.47,3389,1791
2026-04-12 11:12:47,ALERT-01080,CRITICAL,Suspicious Activity,0.4079,1.0,Attack,67.245.174.163,10.0.102.51,443,2478
2026-04-12 10:41:43,ALERT-01081,CRITICAL,Suspicious Activity,0.6647,1.0,Attack,15.25.248.26,192.168.1.194.84,21,2482
2026-04-12 10:27:06,ALERT-01084,CRITICAL,Suspicious Activity,0.6708,1.0,Attack,192.168.2.124.241,192.168.2.156.244,3389,2489
2026-04-12 10:41:38,ALERT-01085,CRITICAL,Port Scan,0.6828,1.0,Attack,192.168.2.61.183,10.0.163.219,8080,2493
2026-04-12 10:34:55,ALERT-01087,CRITICAL,Suspicious Activity,0.55,0.9819,Attack,18.9.193.97,10.10.193.85,3389,2495
2026-04-12 11:15:58,ALERT-01093,CRITICAL,Port Scan,0.5501,1.0,Attack,220.33.220.132,10.10.23.187,8080,2510
2026-04-12 10:43:32,ALERT-01094,CRITICAL,Unknown / Novel Attack,0.7835,1.0,Attack,203.207.254.118,192.168.1.208.30,3389,2511
2026-04-12 10:48:33,ALERT-00778,CRITICAL,Port Scan,0.3816,1.0,Attack,108.242.139.202,172.16.225.103,80,1765
2026-04-12 11:08:04,ALERT-01684,CRITICAL,Port Scan,0.4338,1.0,Attack,108.59.216.94,10.10.127.68,445,3915
2026-04-12 11:08:01,ALERT-01069,CRITICAL,Suspicious Activity,0.4547,1.0,Attack,192.168.1.231.202,192.168.1.41.34,8080,2460
2026-04-12 11:22:47,ALERT-01070,CRITICAL,Port Scan,0.6002,1.0,Attack,66.3.74.134,10.0.33.12,22,2462
2026-04-12 11:17:26,ALERT-01072,CRITICAL,Port Scan,0.8121,1.0,Attack,99.174.92.160,172.16.58.131,445,2464
2026-04-12 10:24:07,ALERT-01074,CRITICAL,Suspicious Activity,0.3795,1.0,Attack,192.168.2.44.190,172.16.217.107,8080,2467
2026-04-12 11:12:38,ALERT-01077,CRITICAL,Suspicious Activity,0.4156,1.0,Attack,172.16.228.169,192.168.2.150.14,80,2474
2026-04-12 10:48:05,ALERT-01078,CRITICAL,Suspicious Activity,0.3321,0.99,Attack,192.168.2.17.243,192.168.1.169.136,21,2476
2026-04-12 10:57:21,ALERT-00835,CRITICAL,Port Scan,0.7086,1.0,Attack,18.58.90.150,10.10.96.138,22,1911
2026-04-12 11:11:15,ALERT-00836,CRITICAL,Port Scan,0.7541,1.0,Attack,10.0.73.8,192.168.2.78.204,8443,1914
2026-04-12 10:52:57,ALERT-00844,CRITICAL,Port Scan,0.5631,1.0,Attack,18.235.71.5,192.168.1.20.11,8443,1923
2026-04-12 10:44:15,ALERT-01005,CRITICAL,Port Scan,0.5898,1.0,Attack,172.16.126.22,192.168.1.161.216,8080,2319
2026-04-12 11:09:23,ALERT-01006,CRITICAL,Port Scan,0.6654,1.0,Attack,10.0.135.38,192.168.2.153.65,8443,2321
2026-04-12 10:50:02,ALERT-01007,CRITICAL,Port Scan,0.702,1.0,Attack,172.16.148.194,10.10.188.72,23,2326
2026-04-12 10:56:19,ALERT-01577,CRITICAL,Suspicious Activity,0.5143,1.0,Attack,54.41.54.144,10.10.170.234,80,3670
2026-04-12 11:17:01,ALERT-00147,CRITICAL,Port Scan,0.6024,1.0,Attack,54.1.71.216,172.16.157.116,22,345
2026-04-12 10:59:25,ALERT-00148,CRITICAL,Port Scan,0.865,1.0,Attack,199.74.64.63,192.168.2.141.115,8443,349
2026-04-12 10:30:46,ALERT-00152,CRITICAL,Port Scan,0.6535,1.0,Attack,108.210.80.32,192.168.2.38.151,23,362
2026-04-12 11:22:43,ALERT-00153,CRITICAL,Port Scan,0.761,1.0,Attack,192.168.1.176.16,10.0.201.129,22,363
2026-04-12 10:30:49,ALERT-00154,CRITICAL,Suspicious Activity,0.4194,1.0,Attack,192.168.2.5.140,192.168.2.147.148,80,364
2026-04-12 10:39:16,ALERT-00158,CRITICAL,Suspicious Activity,0.6978,1.0,Attack,172.16.191.172,172.16.184.194,445,389
2026-04-12 10:32:49,ALERT-00160,CRITICAL,Port Scan,0.4788,1.0,Attack,35.104.239.24,192.168.1.226.167,80,398
2026-04-12 10:32:33,ALERT-00212,CRITICAL,Port Scan,0.7084,1.0,Attack,18.169.115.29,192.168.1.211.146,22,501
2026-04-12 10:44:25,ALERT-00215,CRITICAL,Port Scan,0.6999,1.0,Attack,23.45.108.54,10.0.94.171,3389,505
2026-04-12 10:37:19,ALERT-00216,CRITICAL,Port Scan,0.6551,1.0,Attack,108.212.231.208,192.168.2.106.100,23,508
2026-04-12 11:15:57,ALERT-00217,CRITICAL,Port Scan,0.6376,1.0,Attack,198.42.125.57,192.168.2.68.37,445,509
2026-04-12 10:56:24,ALERT-00220,CRITICAL,Suspicious Activity,0.4585,1.0,Attack,24.42.6.38,10.0.218.68,8080,515
2026-04-12 10:47:54,ALERT-00222,CRITICAL,Suspicious Activity,0.5314,1.0,Attack,17.128.137.190,192.168.1.118.79,80,520
2026-04-12 10:58:37,ALERT-00146,CRITICAL,Port Scan,0.7174,1.0,Attack,192.168.1.157.121,10.10.23.145,23,344
2026-04-12 10:26:15,ALERT-01578,CRITICAL,Port Scan,0.5332,1.0,Attack,208.77.159.188,10.0.48.6,21,3672
2026-04-12 11:01:42,ALERT-01579,CRITICAL,Port Scan,0.6644,1.0,Attack,35.225.186.205,192.168.1.51.133,443,3675
2026-04-12 10:33:31,ALERT-01580,CRITICAL,Unknown / Novel Attack,0.803,1.0,Attack,203.212.29.105,192.168.2.7.41,8080,3677
2026-04-12 11:01:54,ALERT-00206,CRITICAL,Port Scan,0.4153,1.0,Attack,199.26.122.159,172.16.178.61,445,486
2026-04-12 10:36:20,ALERT-00207,CRITICAL,Port Scan,0.8514,1.0,Attack,10.10.66.117,172.16.92.104,23,487
2026-04-12 10:50:29,ALERT-00208,CRITICAL,Suspicious Activity,0.7185,1.0,Attack,23.219.145.43,10.10.2.10,80,490
2026-04-12 10:51:34,ALERT-01565,CRITICAL,Port Scan,0.5683,1.0,Attack,34.217.190.196,192.168.2.201.82,443,3641
2026-04-12 10:31:55,ALERT-01566,CRITICAL,Suspicious Activity,0.3929,1.0,Attack,52.100.27.128,172.16.27.161,22,3643
2026-04-12 11:20:09,ALERT-01567,CRITICAL,Port Scan,0.5782,1.0,Attack,35.17.89.186,10.10.249.188,8443,3646
2026-04-12 11:03:15,ALERT-01570,CRITICAL,Suspicious Activity,0.4712,0.987,Attack,18.193.191.211,10.0.115.176,80,3655
2026-04-12 10:25:04,ALERT-01571,CRITICAL,Suspicious Activity,0.392,1.0,Attack,10.0.246.209,192.168.2.76.80,23,3656
2026-04-12 11:15:26,ALERT-01572,CRITICAL,Suspicious Activity,0.4628,0.9944,Attack,192.168.2.52.129,172.16.92.233,21,3657
2026-04-12 10:27:01,ALERT-01573,CRITICAL,Port Scan,0.7588,1.0,Attack,192.168.1.109.246,10.0.8.138,8443,3658
2026-04-12 10:58:31,ALERT-00173,CRITICAL,Unknown / Novel Attack,0.8142,1.0,Attack,199.229.26.250,192.168.1.249.90,8443,418
2026-04-12 11:08:20,ALERT-00130,CRITICAL,Port Scan,0.8898,1.0,Attack,52.224.87.114,172.16.225.243,8443,307
2026-04-12 10:41:10,ALERT-00132,CRITICAL,Port Scan,0.4908,1.0,Attack,216.250.189.55,172.16.157.166,21,311
2026-04-12 11:20:12,ALERT-00134,CRITICAL,Suspicious Activity,0.3664,0.958,Attack,20.201.149.199,192.168.1.111.218,443,317
2026-04-12 10:34:19,ALERT-00135,CRITICAL,Port Scan,0.4341,1.0,Attack,220.65.207.170,192.168.2.68.200,443,318
2026-04-12 11:19:17,ALERT-00136,CRITICAL,Suspicious Activity,0.4788,1.0,Attack,23.25.108.166,10.10.242.198,443,321
2026-04-12 11:20:21,ALERT-00182,CRITICAL,Suspicious Activity,0.3758,1.0,Attack,66.210.110.92,10.0.92.32,22,443
2026-04-12 10:33:04,ALERT-00183,CRITICAL,Port Scan,0.6135,1.0,Attack,208.243.37.42,10.10.141.243,22,445
2026-04-12 11:04:07,ALERT-00186,CRITICAL,Port Scan,0.4878,1.0,Attack,203.189.94.119,192.168.2.39.210,8443,450
2026-04-12 10:50:42,ALERT-00189,CRITICAL,Port Scan,0.887,1.0,Attack,172.16.252.72,10.10.223.16,80,453
2026-04-12 11:22:23,ALERT-00192,CRITICAL,Suspicious Activity,0.3927,0.9878,Attack,99.242.134.87,172.16.45.23,3389,457
2026-04-12 11:06:43,ALERT-00195,CRITICAL,Port Scan,0.6622,1.0,Attack,35.102.228.143,10.0.183.150,443,465
2026-04-12 10:55:44,ALERT-00200,CRITICAL,Port Scan,0.5168,0.9991,Attack,10.10.171.232,192.168.2.188.52,8443,472
2026-04-12 10:27:03,ALERT-00201,CRITICAL,Suspicious Activity,0.4226,0.99,Attack,199.242.148.155,192.168.1.65.78,445,473
2026-04-12 11:02:28,ALERT-01574,CRITICAL,Suspicious Activity,0.5349,1.0,Attack,54.221.193.55,192.168.2.177.4,445,3664
2026-04-12 10:32:50,ALERT-00175,CRITICAL,Port Scan,0.5466,1.0,Attack,208.102.138.132,10.0.21.65,443,424
2026-04-12 11:13:19,ALERT-00176,CRITICAL,Port Scan,0.7059,1.0,Attack,34.148.133.186,192.168.1.75.215,80,425
2026-04-12 10:30:27,ALERT-00177,CRITICAL,Suspicious Activity,0.4531,1.0,Attack,35.7.196.11,10.10.153.239,80,427
2026-04-12 11:02:15,ALERT-00178,CRITICAL,Suspicious Activity,0.686,1.0,Attack,198.25.98.67,10.0.215.157,22,430
2026-04-12 11:15:41,ALERT-00179,CRITICAL,Port Scan,0.583,1.0,Attack,35.47.62.223,192.168.1.34.216,445,434
2026-04-12 10:32:53,ALERT-00180,CRITICAL,Suspicious Activity,0.4239,1.0,Attack,172.16.135.183,10.10.85.62,23,436
2026-04-12 11:10:11,ALERT-00163,CRITICAL,Port Scan,0.5928,1.0,Attack,172.16.131.23,192.168.1.166.185,443,401
2026-04-12 11:22:29,ALERT-00165,CRITICAL,Port Scan,0.7959,1.0,Attack,10.0.110.189,172.16.6.54,8443,403
2026-04-12 10:59:44,ALERT-00166,CRITICAL,Port Scan,0.6786,1.0,Attack,34.237.226.160,10.10.159.81,80,404
2026-04-12 10:51:35,ALERT-00169,CRITICAL,Port Scan,0.6038,1.0,Attack,192.168.1.6.242,192.168.1.62.51,21,413
2026-04-12 10:54:32,ALERT-00170,CRITICAL,Port Scan,0.6996,1.0,Attack,199.87.70.121,10.10.247.47,443,415
2026-04-12 11:09:06,ALERT-00172,CRITICAL,Port Scan,0.7375,1.0,Attack,104.225.28.60,10.10.35.75,23,417
2026-04-12 10:52:43,ALERT-00296,CRITICAL,Port Scan,0.8139,1.0,Attack,172.16.180.4,172.16.121.119,443,703
2026-04-12 11:15:34,ALERT-00454,CRITICAL,Unknown / Novel Attack,0.7864,1.0,Attack,34.205.51.63,172.16.141.189,23,1086
2026-04-12 10:43:27,ALERT-00223,CRITICAL,Port Scan,0.5044,1.0,Attack,10.10.165.191,192.168.2.31.193,21,521
2026-04-12 11:14:26,ALERT-00224,CRITICAL,Suspicious Activity,0.6467,0.9934,Attack,10.0.12.209,10.0.101.177,8443,523
2026-04-12 10:24:48,ALERT-00227,CRITICAL,Port Scan,0.39,1.0,Attack,198.190.140.98,192.168.2.94.180,443,527
2026-04-12 10:48:20,ALERT-00228,CRITICAL,Port Scan,0.6225,1.0,Attack,192.168.2.153.95,172.16.157.66,23,528
2026-04-12 10:31:09,ALERT-00229,CRITICAL,Suspicious Activity,0.4687,1.0,Attack,14.210.88.142,10.0.98.191,23,530
2026-04-12 10:44:57,ALERT-00230,CRITICAL,Port Scan,0.6556,1.0,Attack,172.16.114.143,192.168.1.172.214,21,531
2026-04-12 10:42:26,ALERT-00234,CRITICAL,Port Scan,0.7139,1.0,Attack,17.132.44.20,10.0.165.218,22,540
2026-04-12 10:51:55,ALERT-00288,CRITICAL,Port Scan,0.6605,1.0,Attack,209.43.180.212,10.0.191.91,8080,680
2026-04-12 10:33:47,ALERT-00291,CRITICAL,Suspicious Activity,0.5835,0.9748,Attack,203.112.209.71,10.10.86.92,22,687
2026-04-12 11:17:15,ALERT-00293,CRITICAL,Suspicious Activity,0.5298,1.0,Attack,10.10.4.112,192.168.1.77.218,80,689
2026-04-12 11:15:14,ALERT-00294,CRITICAL,Suspicious Activity,0.3752,1.0,Attack,18.15.237.93,172.16.159.163,21,699
2026-04-12 10:44:44,ALERT-00295,CRITICAL,Suspicious Activity,0.4382,1.0,Attack,54.156.112.226,192.168.2.230.128,8080,700
2026-04-12 10:45:37,ALERT-01524,CRITICAL,Suspicious Activity,0.7423,0.9978,Attack,192.168.1.47.138,192.168.1.192.112,8443,3530
2026-04-12 10:36:43,ALERT-00297,CRITICAL,Port Scan,0.6423,1.0,Attack,35.194.140.163,192.168.2.251.28,3389,704
2026-04-12 10:43:53,ALERT-00299,CRITICAL,Suspicious Activity,0.5979,0.9864,Attack,23.190.68.209,192.168.1.160.238,80,709
2026-04-12 10:53:58,ALERT-00279,CRITICAL,Port Scan,0.8287,1.0,Attack,11.129.238.111,10.10.252.26,443,646
2026-04-12 11:01:28,ALERT-00280,CRITICAL,Port Scan,0.5807,1.0,Attack,54.248.17.186,172.16.61.58,3389,653
2026-04-12 10:51:45,ALERT-00281,CRITICAL,Port Scan,0.473,1.0,Attack,172.16.249.5,172.16.126.227,23,658
2026-04-12 10:48:54,ALERT-00282,CRITICAL,Port Scan,0.649,1.0,Attack,192.168.2.209.183,192.168.1.190.198,8443,660
2026-04-12 11:09:53,ALERT-00283,CRITICAL,Suspicious Activity,0.4995,1.0,Attack,17.218.196.160,10.10.88.111,445,664
2026-04-12 10:46:25,ALERT-00285,CRITICAL,Suspicious Activity,0.5061,1.0,Attack,54.117.135.55,172.16.189.89,22,670
2026-04-12 10:29:51,ALERT-00286,CRITICAL,Suspicious Activity,0.7412,1.0,Attack,17.28.190.57,192.168.2.186.69,445,672
2026-04-12 10:34:33,ALERT-00287,CRITICAL,Port Scan,0.6912,1.0,Attack,203.39.72.51,10.10.74.83,443,678
2026-04-12 10:44:48,ALERT-00260,CRITICAL,Port Scan,0.5061,1.0,Attack,192.168.2.148.165,192.168.2.221.224,445,602
2026-04-12 10:25:55,ALERT-00262,CRITICAL,Suspicious Activity,0.3539,1.0,Attack,10.10.179.138,10.10.133.229,80,607
2026-04-12 11:07:35,ALERT-01529,CRITICAL,Suspicious Activity,0.4943,1.0,Attack,192.168.2.146.118,10.10.26.37,80,3544
2026-04-12 10:37:52,ALERT-00204,CRITICAL,Port Scan,0.6017,1.0,Attack,24.179.124.113,192.168.1.206.85,8080,479
2026-04-12 10:37:08,ALERT-01552,CRITICAL,Port Scan,0.8126,1.0,Attack,108.109.34.247,192.168.1.169.211,445,3613
2026-04-12 10:49:21,ALERT-01555,CRITICAL,Port Scan,0.6241,1.0,Attack,10.10.204.177,10.0.42.6,8443,3617
2026-04-12 10:25:26,ALERT-01559,CRITICAL,Port Scan,0.5646,1.0,Attack,192.168.2.123.40,192.168.1.19.127,80,3624
2026-04-12 10:23:47,ALERT-01561,CRITICAL,Port Scan,0.4834,1.0,Attack,192.168.1.136.195,192.168.1.64.169,3389,3628
2026-04-12 11:21:38,ALERT-01541,CRITICAL,Suspicious Activity,0.4908,0.9978,Attack,66.174.146.132,192.168.2.58.158,23,3592
2026-04-12 11:04:37,ALERT-01544,CRITICAL,Suspicious Activity,0.4344,1.0,Attack,108.229.51.41,10.10.212.245,3389,3598
2026-04-12 10:37:36,ALERT-01545,CRITICAL,Port Scan,0.5842,1.0,Attack,17.137.49.20,192.168.2.227.174,445,3601
2026-04-12 10:26:57,ALERT-00238,CRITICAL,Port Scan,0.7574,1.0,Attack,108.134.36.253,172.16.12.54,80,560
2026-04-12 11:21:56,ALERT-00239,CRITICAL,Port Scan,0.6569,1.0,Attack,24.22.147.232,192.168.2.235.44,8080,561
2026-04-12 11:10:54,ALERT-00240,CRITICAL,Suspicious Activity,0.3799,0.9988,Attack,66.125.73.246,192.168.2.97.204,80,562
2026-04-12 11:21:22,ALERT-00243,CRITICAL,Port Scan,0.6655,1.0,Attack,203.237.186.100,192.168.1.84.69,443,570
2026-04-12 10:46:33,ALERT-00245,CRITICAL,Suspicious Activity,0.6279,1.0,Attack,172.16.24.78,10.0.127.183,8443,574
2026-04-12 10:43:51,ALERT-00128,CRITICAL,Unknown / Novel Attack,0.8175,1.0,Attack,198.151.15.100,172.16.232.56,443,303
2026-04-12 10:49:54,ALERT-01530,CRITICAL,Suspicious Activity,0.3958,0.9625,Attack,10.0.222.251,172.16.12.4,8080,3546
2026-04-12 10:33:59,ALERT-01531,CRITICAL,Suspicious Activity,0.6043,1.0,Attack,14.89.115.57,192.168.2.200.51,3389,3550
2026-04-12 11:20:21,ALERT-01532,CRITICAL,Port Scan,0.5185,1.0,Attack,13.185.57.177,172.16.7.193,23,3552
2026-04-12 10:37:29,ALERT-01534,CRITICAL,Suspicious Activity,0.5987,1.0,Attack,218.32.188.238,10.10.148.202,80,3560
2026-04-12 11:21:41,ALERT-01536,CRITICAL,Port Scan,0.4201,1.0,Attack,13.90.105.107,192.168.1.177.54,445,3567
2026-04-12 10:33:03,ALERT-01538,CRITICAL,Port Scan,0.4636,1.0,Attack,23.141.20.12,172.16.195.80,23,3572
2026-04-12 11:01:38,ALERT-01539,CRITICAL,Port Scan,0.6236,1.0,Attack,10.10.87.72,192.168.1.86.191,445,3577
2026-04-12 10:59:50,ALERT-00235,CRITICAL,Suspicious Activity,0.4075,0.9778,Attack,10.10.14.133,10.10.87.67,8443,542
2026-04-12 10:29:39,ALERT-00236,CRITICAL,Port Scan,0.6288,1.0,Attack,192.168.2.225.9,192.168.2.177.26,3389,558
2026-04-12 10:50:35,ALERT-01518,CRITICAL,Suspicious Activity,0.4416,0.9993,Attack,11.150.176.93,10.0.143.203,23,3505
2026-04-12 11:19:05,ALERT-01520,CRITICAL,Port Scan,0.7656,1.0,Attack,10.0.104.151,192.168.2.224.116,80,3509
2026-04-12 11:19:22,ALERT-01522,CRITICAL,Suspicious Activity,0.5683,1.0,Attack,10.10.191.241,192.168.2.191.178,3389,3520
2026-04-12 11:11:28,ALERT-00062,CRITICAL,Port Scan,0.7551,1.0,Attack,172.16.136.244,192.168.2.124.166,22,147
2026-04-12 11:06:13,ALERT-00020,CRITICAL,Port Scan,0.6997,1.0,Attack,216.116.67.194,192.168.2.67.198,23,49
2026-04-12 11:06:31,ALERT-00066,CRITICAL,Unknown / Novel Attack,0.8475,1.0,Attack,52.199.254.202,192.168.2.240.23,23,164
2026-04-12 10:23:41,ALERT-00067,CRITICAL,Port Scan,0.5798,1.0,Attack,172.16.132.156,10.0.44.33,445,165
2026-04-12 10:52:44,ALERT-00068,CRITICAL,Suspicious Activity,0.3445,0.9587,Attack,74.173.133.185,192.168.1.233.203,443,167
2026-04-12 10:52:30,ALERT-00069,CRITICAL,Suspicious Activity,0.4227,1.0,Attack,15.237.215.31,192.168.1.30.183,21,168
2026-04-12 11:17:07,ALERT-00070,CRITICAL,Port Scan,0.7431,1.0,Attack,104.235.197.53,192.168.1.185.85,3389,171
2026-04-12 10:56:23,ALERT-00072,CRITICAL,Port Scan,0.5187,1.0,Attack,16.141.111.187,10.10.33.185,22,174
2026-04-12 10:30:31,ALERT-00074,CRITICAL,Suspicious Activity,0.4145,0.9887,Attack,198.108.30.69,192.168.2.223.162,22,176
2026-04-12 11:14:17,ALERT-00053,CRITICAL,Suspicious Activity,0.459,1.0,Attack,192.168.2.81.250,172.16.187.222,8080,132
2026-04-12 10:57:29,ALERT-00054,CRITICAL,Port Scan,0.5908,1.0,Attack,172.16.46.225,10.10.58.64,445,133
2026-04-12 10:28:48,ALERT-00055,CRITICAL,Suspicious Activity,0.634,1.0,Attack,20.12.1.95,192.168.2.133.227,21,134
2026-04-12 11:09:57,ALERT-00057,CRITICAL,Port Scan,0.772,1.0,Attack,216.81.204.147,192.168.1.159.163,445,136
2026-04-12 10:52:04,ALERT-00061,CRITICAL,Port Scan,0.6612,1.0,Attack,34.60.75.201,192.168.2.170.232,8080,146
2026-04-12 10:45:11,ALERT-00019,CRITICAL,Port Scan,0.5309,1.0,Attack,99.92.244.23,10.10.30.86,8443,43
2026-04-12 11:06:45,ALERT-00064,CRITICAL,Unknown / Novel Attack,0.833,1.0,Attack,108.234.33.241,192.168.1.161.25,445,157
2026-04-12 11:17:06,ALERT-00009,CRITICAL,Port Scan,0.5794,1.0,Attack,192.168.1.195.211,172.16.204.213,80,19
2026-04-12 10:54:07,ALERT-01710,CRITICAL,Port Scan,0.6661,1.0,Attack,104.100.120.23,10.10.148.6,8443,3979
2026-04-12 10:25:27,ALERT-00011,CRITICAL,Port Scan,0.6994,1.0,Attack,54.179.70.198,172.16.117.128,445,30
2026-04-12 10:47:44,ALERT-01709,CRITICAL,Suspicious Activity,0.2844,0.9588,Attack,34.3.78.2,10.0.120.67,21,3977
2026-04-12 10:43:16,ALERT-00046,CRITICAL,Suspicious Activity,0.6886,1.0,Attack,10.0.73.210,10.10.202.118,23,109
2026-04-12 10:58:52,ALERT-00049,CRITICAL,Port Scan,0.6139,1.0,Attack,18.214.208.243,10.0.224.17,443,117
2026-04-12 10:24:29,ALERT-00051,CRITICAL,Suspicious Activity,0.4256,0.9978,Attack,10.0.73.147,10.0.116.30,443,123
2026-04-12 11:04:03,ALERT-00052,CRITICAL,Port Scan,0.5693,1.0,Attack,10.0.45.211,10.0.109.150,443,131
2026-04-12 11:01:32,ALERT-01697,CRITICAL,Port Scan,0.4652,1.0,Attack,216.74.159.198,172.16.217.145,23,3948
2026-04-12 11:22:17,ALERT-01719,CRITICAL,Port Scan,0.7973,1.0,Attack,15.98.50.141,10.10.246.96,23,3998
2026-04-12 10:24:02,ALERT-01716,CRITICAL,Port Scan,0.7761,1.0,Attack,74.91.217.30,192.168.2.53.224,21,3988
2026-04-12 11:05:14,ALERT-00004,CRITICAL,Port Scan,0.7741,1.0,Attack,172.16.218.210,10.10.160.42,3389,6
2026-04-12 11:19:27,ALERT-01678,CRITICAL,Suspicious Activity,0.6591,1.0,Attack,209.153.43.87,172.16.37.183,23,3903
2026-04-12 10:49:05,ALERT-00075,CRITICAL,Port Scan,0.8664,1.0,Attack,11.174.138.4,10.0.115.183,8080,177
2026-04-12 11:15:16,ALERT-01685,CRITICAL,Suspicious Activity,0.5765,1.0,Attack,35.247.67.179,172.16.239.56,22,3917
2026-04-12 11:04:07,ALERT-01686,CRITICAL,Port Scan,0.7002,1.0,Attack,54.104.169.190,10.10.2.19,80,3918
2026-04-12 10:44:15,ALERT-01687,CRITICAL,Port Scan,0.5403,1.0,Attack,52.64.190.184,192.168.2.209.97,3389,3920
2026-04-12 11:02:57,ALERT-01689,CRITICAL,Port Scan,0.3954,1.0,Attack,192.168.2.219.5,172.16.111.77,8443,3928
2026-04-12 11:21:57,ALERT-01693,CRITICAL,Port Scan,0.7821,1.0,Attack,199.165.144.1,192.168.1.157.105,23,3938
2026-04-12 10:25:27,ALERT-00031,CRITICAL,Port Scan,0.7988,1.0,Attack,198.81.27.156,192.168.2.247.59,23,75
2026-04-12 10:35:22,ALERT-00032,CRITICAL,Port Scan,0.7031,1.0,Attack,67.94.79.210,172.16.205.244,23,80
2026-04-12 10:34:03,ALERT-00033,CRITICAL,Suspicious Activity,0.3283,0.9699,Attack,192.168.2.158.131,192.168.2.65.251,8443,83
2026-04-12 11:08:01,ALERT-00037,CRITICAL,Port Scan,0.7233,1.0,Attack,192.168.2.9.32,10.0.211.226,22,89
2026-04-12 10:39:58,ALERT-00039,CRITICAL,Port Scan,0.4607,1.0,Attack,54.127.110.37,192.168.2.4.45,23,95
2026-04-12 10:31:04,ALERT-00041,CRITICAL,Port Scan,0.6472,1.0,Attack,192.168.2.204.7,192.168.1.22.187,8080,100
2026-04-12 10:52:31,ALERT-00042,CRITICAL,Suspicious Activity,0.5454,1.0,Attack,172.16.235.21,10.10.247.77,22,102
2026-04-12 10:43:21,ALERT-01715,CRITICAL,Port Scan,0.5611,1.0,Attack,10.10.208.110,192.168.1.190.8,8443,3987
2026-04-12 11:02:12,ALERT-00023,CRITICAL,Port Scan,0.6915,1.0,Attack,199.169.110.79,192.168.1.36.148,21,54
2026-04-12 10:43:00,ALERT-00024,CRITICAL,Port Scan,0.569,1.0,Attack,192.168.1.106.200,10.0.46.125,22,55
2026-04-12 11:18:43,ALERT-00025,CRITICAL,Suspicious Activity,0.3794,0.9888,Attack,192.168.1.27.45,172.16.201.44,23,58
2026-04-12 10:48:18,ALERT-00026,CRITICAL,Port Scan,0.6458,1.0,Attack,52.88.156.150,10.10.6.39,8443,61
2026-04-12 11:19:29,ALERT-00027,CRITICAL,Port Scan,0.7723,1.0,Attack,54.16.21.70,172.16.170.125,80,63
2026-04-12 10:41:20,ALERT-00029,CRITICAL,Port Scan,0.5544,1.0,Attack,172.16.93.210,10.0.227.138,22,69
2026-04-12 10:45:47,ALERT-00086,CRITICAL,Port Scan,0.692,1.0,Attack,52.180.104.44,10.10.24.195,22,200
2026-04-12 11:12:31,ALERT-00014,CRITICAL,Port Scan,0.7473,1.0,Attack,220.54.70.104,192.168.2.216.9,23,34
2026-04-12 10:53:31,ALERT-00015,CRITICAL,Port Scan,0.6851,0.9896,Attack,10.0.233.75,172.16.168.32,445,38
2026-04-12 10:24:34,ALERT-00016,CRITICAL,Port Scan,0.7762,1.0,Attack,199.104.103.106,192.168.2.82.43,80,39
2026-04-12 10:53:16,ALERT-00017,CRITICAL,Port Scan,0.6527,1.0,Attack,192.168.1.183.177,172.16.182.41,8443,40
2026-04-12 10:41:18,ALERT-00018,CRITICAL,Port Scan,0.754,1.0,Attack,172.16.177.126,172.16.43.97,23,41
2026-04-12 11:13:16,ALERT-01588,CRITICAL,Port Scan,0.5253,1.0,Attack,220.109.128.156,10.0.172.149,443,3691
2026-04-12 10:46:46,ALERT-00103,CRITICAL,Suspicious Activity,0.5397,1.0,Attack,67.204.252.165,10.0.128.114,8080,244
