Timestamp,Alert_ID,Severity,Attack_Type,Anomaly_Score,RF_Probability,RF_Prediction,Source_IP,Dest_IP,Dest_Port,Flow_Index
2026-04-12 17:26:03,ALERT-03322,CRITICAL,Suspicious Activity,0.6504,1.0,Attack,10.0.29.226,10.0.131.129,21,8586
2026-04-12 17:30:38,ALERT-03324,CRITICAL,Port Scan,0.5504,1.0,Attack,10.10.154.75,10.10.72.169,21,8595
2026-04-12 17:01:13,ALERT-03356,CRITICAL,Port Scan,0.5668,1.0,Attack,192.168.2.41.247,192.168.1.125.177,22,8678
2026-04-12 17:01:22,ALERT-03357,CRITICAL,Port Scan,0.6135,1.0,Attack,10.10.124.211,10.0.31.208,8080,8680
2026-04-12 16:48:44,ALERT-03358,CRITICAL,Suspicious Activity,0.4479,1.0,Attack,10.0.149.36,192.168.2.174.164,443,8684
2026-04-12 17:10:21,ALERT-03359,CRITICAL,Suspicious Activity,0.3835,1.0,Attack,192.168.2.235.11,10.0.193.94,445,8685
2026-04-12 16:49:41,ALERT-03362,CRITICAL,Port Scan,0.6407,1.0,Attack,54.154.212.243,172.16.2.158,23,8691
2026-04-12 17:03:21,ALERT-03363,CRITICAL,Port Scan,0.6799,1.0,Attack,203.94.154.169,192.168.2.50.142,80,8693
2026-04-12 17:05:33,ALERT-03364,CRITICAL,Port Scan,0.5214,1.0,Attack,208.98.228.55,10.10.23.112,21,8696
2026-04-12 16:39:36,ALERT-03365,CRITICAL,Port Scan,0.5004,1.0,Attack,74.174.15.38,10.10.132.224,22,8700
2026-04-12 17:18:44,ALERT-03366,CRITICAL,Suspicious Activity,0.3861,0.98,Attack,99.144.5.146,172.16.114.125,445,8706
2026-04-12 17:07:14,ALERT-03368,CRITICAL,Port Scan,0.6617,1.0,Attack,10.0.233.141,10.0.123.24,8443,8712
2026-04-12 17:13:24,ALERT-03371,CRITICAL,Suspicious Activity,0.3923,1.0,Attack,16.2.15.137,192.168.1.232.244,445,8719
2026-04-12 16:41:33,ALERT-03373,CRITICAL,Unknown / Novel Attack,0.7527,1.0,Attack,192.168.2.159.153,10.0.26.165,21,8724
2026-04-12 16:44:29,ALERT-03377,CRITICAL,Suspicious Activity,0.7462,1.0,Attack,192.168.1.45.126,192.168.2.247.241,22,8742
2026-04-12 17:08:21,ALERT-03378,CRITICAL,Port Scan,0.5517,1.0,Attack,17.109.208.125,192.168.2.127.97,8443,8743
2026-04-12 16:40:07,ALERT-03380,CRITICAL,Port Scan,0.3786,1.0,Attack,34.192.36.186,192.168.1.65.16,8443,8752
2026-04-12 16:47:07,ALERT-03383,CRITICAL,Port Scan,0.6878,1.0,Attack,18.98.100.232,10.0.161.195,3389,8756
2026-04-12 17:05:11,ALERT-03384,CRITICAL,Suspicious Activity,0.3047,1.0,Attack,35.22.21.7,192.168.2.106.58,8080,8757
2026-04-12 16:52:42,ALERT-03355,CRITICAL,Suspicious Activity,0.4505,1.0,Attack,172.16.48.18,172.16.81.128,22,8675
2026-04-12 17:07:41,ALERT-03323,CRITICAL,Unknown / Novel Attack,0.7599,1.0,Attack,10.0.178.157,172.16.103.9,21,8590
2026-04-12 16:49:40,ALERT-03354,CRITICAL,Suspicious Activity,0.6818,1.0,Attack,66.166.205.58,192.168.2.203.23,23,8674
2026-04-12 16:59:41,ALERT-03349,CRITICAL,Suspicious Activity,0.4284,1.0,Attack,52.131.235.140,192.168.1.134.137,23,8657
2026-04-12 16:47:05,ALERT-03325,CRITICAL,Suspicious Activity,0.4774,0.9651,Attack,192.168.1.238.15,10.10.37.18,3389,8596
2026-04-12 17:25:49,ALERT-03326,CRITICAL,Suspicious Activity,0.736,1.0,Attack,99.172.24.246,10.0.180.162,80,8597
2026-04-12 16:57:25,ALERT-03328,CRITICAL,Suspicious Activity,0.5586,1.0,Attack,17.254.46.169,192.168.1.50.120,22,8602
2026-04-12 17:28:47,ALERT-03329,CRITICAL,Suspicious Activity,0.5918,0.99,Attack,218.172.190.72,192.168.2.65.128,21,8604
2026-04-12 17:01:29,ALERT-03330,CRITICAL,Unknown / Novel Attack,0.8625,1.0,Attack,192.168.1.47.113,172.16.236.85,21,8605
2026-04-12 16:43:54,ALERT-03331,CRITICAL,Suspicious Activity,0.6067,1.0,Attack,13.13.192.183,172.16.23.71,8080,8607
2026-04-12 16:48:17,ALERT-03333,CRITICAL,Suspicious Activity,0.7184,1.0,Attack,172.16.51.150,10.0.172.187,23,8619
2026-04-12 17:15:24,ALERT-03334,CRITICAL,Port Scan,0.5568,1.0,Attack,10.0.87.245,172.16.67.130,80,8622
2026-04-12 17:03:05,ALERT-03337,CRITICAL,Port Scan,0.6028,1.0,Attack,209.108.49.226,192.168.1.154.20,443,8632
2026-04-12 16:56:15,ALERT-03338,CRITICAL,Port Scan,0.7072,1.0,Attack,10.10.120.203,192.168.1.71.53,21,8635
2026-04-12 16:56:38,ALERT-03339,CRITICAL,Port Scan,0.677,1.0,Attack,11.218.142.196,172.16.153.233,21,8637
2026-04-12 16:56:02,ALERT-03340,CRITICAL,Port Scan,0.4006,1.0,Attack,208.184.155.121,10.0.196.227,8443,8638
2026-04-12 16:43:50,ALERT-03341,CRITICAL,Port Scan,0.8001,1.0,Attack,10.10.16.208,192.168.2.103.129,443,8639
2026-04-12 17:27:03,ALERT-03343,CRITICAL,Suspicious Activity,0.3285,1.0,Attack,20.158.94.171,192.168.2.124.13,445,8643
2026-04-12 17:13:24,ALERT-03344,CRITICAL,Suspicious Activity,0.4008,1.0,Attack,10.10.174.178,10.0.10.241,3389,8648
2026-04-12 17:13:21,ALERT-03345,CRITICAL,Port Scan,0.5293,1.0,Attack,10.10.139.176,10.10.55.64,8443,8649
2026-04-12 16:45:17,ALERT-03346,CRITICAL,Port Scan,0.6142,1.0,Attack,220.116.102.100,10.0.9.197,80,8652
2026-04-12 17:30:00,ALERT-03353,CRITICAL,Port Scan,0.7684,1.0,Attack,192.168.1.148.244,10.10.178.140,8080,8670
2026-04-12 17:01:56,ALERT-03537,CRITICAL,Suspicious Activity,0.3544,1.0,Attack,13.142.7.200,172.16.68.240,8080,9184
2026-04-12 17:25:46,ALERT-03538,CRITICAL,Suspicious Activity,0.6407,1.0,Attack,17.104.145.88,10.10.28.68,80,9186
2026-04-12 17:08:26,ALERT-03540,CRITICAL,Suspicious Activity,0.6077,1.0,Attack,35.75.122.66,10.10.57.30,443,9191
2026-04-12 17:06:15,ALERT-03731,CRITICAL,Port Scan,0.3278,1.0,Attack,24.56.2.86,10.0.92.19,445,9717
2026-04-12 17:21:07,ALERT-03733,CRITICAL,Suspicious Activity,0.4323,1.0,Attack,10.0.101.215,172.16.178.18,23,9719
2026-04-12 16:39:40,ALERT-03737,CRITICAL,Suspicious Activity,0.7464,1.0,Attack,18.106.153.63,192.168.1.235.173,3389,9730
2026-04-12 16:47:10,ALERT-03739,CRITICAL,Suspicious Activity,0.716,1.0,Attack,34.226.160.185,10.0.22.178,8080,9738
2026-04-12 17:30:59,ALERT-03740,CRITICAL,Suspicious Activity,0.5794,1.0,Attack,10.0.96.114,192.168.1.219.239,21,9739
2026-04-12 17:10:30,ALERT-03741,CRITICAL,Port Scan,0.5091,1.0,Attack,192.168.1.16.117,192.168.2.246.73,22,9745
2026-04-12 16:51:44,ALERT-03742,CRITICAL,Port Scan,0.6145,1.0,Attack,24.47.60.95,192.168.1.220.187,445,9747
2026-04-12 17:13:37,ALERT-03745,CRITICAL,Port Scan,0.7103,1.0,Attack,220.34.243.193,10.10.174.216,22,9750
2026-04-12 17:06:11,ALERT-03746,CRITICAL,Unknown / Novel Attack,0.8333,1.0,Attack,67.183.162.161,10.0.216.44,80,9758
2026-04-12 16:36:24,ALERT-03750,CRITICAL,Port Scan,0.5612,1.0,Attack,20.99.102.148,10.0.199.99,23,9769
2026-04-12 17:14:08,ALERT-03751,CRITICAL,Port Scan,0.8076,1.0,Attack,14.217.242.76,192.168.1.68.37,443,9771
2026-04-12 16:44:07,ALERT-03753,CRITICAL,Port Scan,0.5564,1.0,Attack,192.168.2.79.193,192.168.1.191.74,22,9773
2026-04-12 17:35:00,ALERT-03756,CRITICAL,Suspicious Activity,0.7271,1.0,Attack,192.168.1.241.88,10.10.194.138,443,9781
2026-04-12 17:27:53,ALERT-03759,CRITICAL,Port Scan,0.6942,1.0,Attack,13.164.10.233,192.168.2.177.19,21,9787
2026-04-12 16:42:36,ALERT-03763,CRITICAL,Port Scan,0.344,1.0,Attack,192.168.2.98.98,192.168.2.96.174,8443,9794
2026-04-12 16:38:58,ALERT-03764,CRITICAL,Port Scan,0.534,1.0,Attack,10.0.13.164,192.168.1.143.171,3389,9796
2026-04-12 17:04:36,ALERT-03765,CRITICAL,Port Scan,0.5123,1.0,Attack,172.16.229.248,192.168.2.74.146,22,9798
2026-04-12 17:09:20,ALERT-03729,CRITICAL,Suspicious Activity,0.3593,0.9978,Attack,10.0.178.90,172.16.140.195,3389,9711
2026-04-12 17:32:52,ALERT-03767,CRITICAL,Port Scan,0.5716,1.0,Attack,11.168.177.10,10.0.9.247,3389,9800
2026-04-12 16:42:47,ALERT-03728,CRITICAL,Suspicious Activity,0.7364,1.0,Attack,10.0.229.242,172.16.46.163,23,9707
2026-04-12 17:14:01,ALERT-03726,CRITICAL,Suspicious Activity,0.2707,1.0,Attack,192.168.1.53.140,10.10.16.162,443,9705
2026-04-12 17:08:49,ALERT-03697,CRITICAL,Port Scan,0.3985,1.0,Attack,172.16.253.239,10.10.135.73,8443,9613
2026-04-12 17:09:32,ALERT-03699,CRITICAL,Port Scan,0.7341,1.0,Attack,35.85.253.105,172.16.196.18,3389,9622
2026-04-12 17:05:27,ALERT-03700,CRITICAL,Suspicious Activity,0.3142,1.0,Attack,54.236.144.55,192.168.1.49.228,22,9623
2026-04-12 17:28:29,ALERT-03701,CRITICAL,Suspicious Activity,0.498,0.9778,Attack,203.129.86.171,10.10.95.70,445,9627
2026-04-12 16:39:06,ALERT-03706,CRITICAL,Port Scan,0.4343,1.0,Attack,192.168.2.199.175,10.10.67.110,443,9644
2026-04-12 17:09:59,ALERT-03708,CRITICAL,Port Scan,0.6529,1.0,Attack,23.244.0.6,172.16.233.72,3389,9651
2026-04-12 17:29:25,ALERT-03710,CRITICAL,Suspicious Activity,0.3098,1.0,Attack,10.10.25.112,192.168.1.225.238,443,9657
2026-04-12 17:35:00,ALERT-03712,CRITICAL,Port Scan,0.6984,1.0,Attack,192.168.1.58.33,192.168.2.79.121,8443,9661
2026-04-12 17:12:51,ALERT-03713,CRITICAL,Port Scan,0.5305,1.0,Attack,18.156.42.175,192.168.1.113.149,22,9663
2026-04-12 16:48:15,ALERT-03714,CRITICAL,Unknown / Novel Attack,0.7762,1.0,Attack,172.16.42.232,192.168.2.121.145,23,9666
2026-04-12 17:26:54,ALERT-03715,CRITICAL,Suspicious Activity,0.3572,1.0,Attack,218.17.27.121,192.168.1.108.213,22,9667
2026-04-12 17:12:59,ALERT-03717,CRITICAL,Suspicious Activity,0.5933,1.0,Attack,172.16.170.215,10.0.144.19,445,9678
2026-04-12 16:44:58,ALERT-03719,CRITICAL,Port Scan,0.9481,1.0,Attack,218.181.62.207,192.168.2.84.133,8080,9689
2026-04-12 17:13:44,ALERT-03720,CRITICAL,Port Scan,0.5249,1.0,Attack,10.10.43.155,10.10.62.75,22,9690
2026-04-12 17:02:53,ALERT-03721,CRITICAL,Suspicious Activity,0.3036,1.0,Attack,20.122.233.50,192.168.2.82.77,8443,9693
2026-04-12 17:23:19,ALERT-03722,CRITICAL,Suspicious Activity,0.3891,1.0,Attack,52.81.125.98,172.16.61.232,445,9697
2026-04-12 17:33:08,ALERT-03724,CRITICAL,Suspicious Activity,0.2898,0.9893,Attack,10.10.120.243,192.168.1.160.50,445,9701
2026-04-12 17:19:51,ALERT-03727,CRITICAL,Port Scan,0.3602,1.0,Attack,10.0.70.223,192.168.1.118.9,8443,9706
2026-04-12 17:02:28,ALERT-03696,CRITICAL,Port Scan,0.5881,1.0,Attack,23.150.34.40,10.10.228.81,445,9608
2026-04-12 17:06:33,ALERT-03771,CRITICAL,Port Scan,0.4721,1.0,Attack,192.168.2.45.242,172.16.171.174,443,9805
2026-04-12 17:06:38,ALERT-03776,CRITICAL,Suspicious Activity,0.4529,1.0,Attack,13.149.56.200,10.0.18.110,80,9823
2026-04-12 16:53:37,ALERT-03808,CRITICAL,Port Scan,0.5306,1.0,Attack,35.205.232.247,192.168.1.171.204,23,9900
2026-04-12 17:07:14,ALERT-03811,CRITICAL,Port Scan,0.5118,1.0,Attack,192.168.1.174.179,192.168.1.4.148,443,9907
2026-04-12 17:33:03,ALERT-03813,CRITICAL,Suspicious Activity,0.711,1.0,Attack,10.10.19.231,10.0.219.148,445,9909
2026-04-12 17:24:42,ALERT-03815,CRITICAL,Suspicious Activity,0.5122,1.0,Attack,203.6.174.233,10.0.191.16,80,9920
2026-04-12 17:22:17,ALERT-03817,CRITICAL,Port Scan,0.7559,1.0,Attack,10.0.220.209,192.168.2.170.210,80,9927
2026-04-12 16:39:18,ALERT-03821,CRITICAL,Port Scan,0.521,1.0,Attack,99.183.13.23,10.10.18.136,8080,9937
2026-04-12 17:14:24,ALERT-03822,CRITICAL,Port Scan,0.6103,1.0,Attack,208.122.170.234,10.0.80.69,22,9938
2026-04-12 16:58:04,ALERT-03823,CRITICAL,Port Scan,0.6026,1.0,Attack,10.0.156.190,172.16.113.114,22,9939
2026-04-12 17:02:01,ALERT-03825,CRITICAL,Port Scan,0.845,1.0,Attack,208.19.98.197,10.0.20.154,80,9943
2026-04-12 16:43:06,ALERT-03826,CRITICAL,Port Scan,0.4793,1.0,Attack,199.32.0.64,10.10.82.197,22,9944
2026-04-12 17:13:19,ALERT-03829,CRITICAL,Port Scan,0.6905,1.0,Attack,208.248.202.149,10.10.92.209,23,9957
2026-04-12 16:53:30,ALERT-03830,CRITICAL,Port Scan,0.517,1.0,Attack,172.16.21.180,10.0.19.64,443,9959
2026-04-12 17:02:22,ALERT-03835,CRITICAL,Port Scan,0.7274,1.0,Attack,192.168.2.69.156,192.168.2.152.198,3389,9974
2026-04-12 16:58:59,ALERT-03836,CRITICAL,Port Scan,0.3599,1.0,Attack,24.208.46.29,172.16.154.148,8080,9978
2026-04-12 16:39:15,ALERT-03838,CRITICAL,Port Scan,0.6042,1.0,Attack,15.240.129.235,10.0.247.149,3389,9990
2026-04-12 17:27:06,ALERT-03839,CRITICAL,Suspicious Activity,0.4343,0.9917,Attack,192.168.2.201.219,192.168.2.183.63,23,9991
2026-04-12 16:58:02,ALERT-03840,CRITICAL,Port Scan,0.5201,1.0,Attack,203.154.38.249,10.10.63.37,21,9992
2026-04-12 16:46:09,ALERT-03806,CRITICAL,Port Scan,0.4079,1.0,Attack,35.108.127.86,192.168.1.109.9,443,9891
2026-04-12 17:27:08,ALERT-03773,CRITICAL,Port Scan,0.4977,1.0,Attack,52.112.13.242,192.168.1.29.52,445,9820
2026-04-12 16:37:46,ALERT-03805,CRITICAL,Port Scan,0.6321,1.0,Attack,34.83.101.220,10.10.94.102,21,9887
2026-04-12 16:49:51,ALERT-03803,CRITICAL,Suspicious Activity,0.3646,1.0,Attack,199.122.169.13,192.168.2.234.54,443,9880
2026-04-12 16:57:41,ALERT-03778,CRITICAL,Port Scan,0.726,1.0,Attack,172.16.65.181,10.0.155.238,8080,9826
2026-04-12 16:54:16,ALERT-03779,CRITICAL,Port Scan,0.4862,1.0,Attack,192.168.2.87.5,10.10.217.193,23,9827
2026-04-12 17:33:39,ALERT-03780,CRITICAL,Suspicious Activity,0.4331,1.0,Attack,10.10.252.176,192.168.1.71.217,22,9832
2026-04-12 16:59:45,ALERT-03781,CRITICAL,Port Scan,0.5601,1.0,Attack,66.106.68.173,192.168.1.153.117,23,9833
2026-04-12 17:29:15,ALERT-03783,CRITICAL,Port Scan,0.6531,1.0,Attack,220.27.202.92,192.168.2.154.186,8080,9836
2026-04-12 17:08:55,ALERT-03785,CRITICAL,Port Scan,0.856,1.0,Attack,192.168.2.72.214,10.10.10.153,8443,9842
2026-04-12 16:35:45,ALERT-03786,CRITICAL,Suspicious Activity,0.2718,1.0,Attack,220.165.250.132,192.168.2.37.12,3389,9843
2026-04-12 17:04:01,ALERT-03788,CRITICAL,Port Scan,0.6489,1.0,Attack,24.10.198.58,172.16.252.199,80,9848
2026-04-12 17:14:08,ALERT-03789,CRITICAL,Port Scan,0.4559,1.0,Attack,10.10.242.250,10.10.59.137,445,9850
2026-04-12 16:59:50,ALERT-03791,CRITICAL,Port Scan,0.5261,1.0,Attack,18.93.142.201,192.168.2.252.42,80,9853
2026-04-12 16:36:30,ALERT-03792,CRITICAL,Suspicious Activity,0.7047,1.0,Attack,10.10.192.126,192.168.1.97.124,21,9855
2026-04-12 16:42:36,ALERT-03793,CRITICAL,Suspicious Activity,0.4376,1.0,Attack,10.10.13.41,192.168.2.217.74,8443,9859
2026-04-12 17:28:44,ALERT-03795,CRITICAL,Suspicious Activity,0.5994,1.0,Attack,11.144.251.121,192.168.1.174.160,3389,9861
2026-04-12 16:44:30,ALERT-03797,CRITICAL,Suspicious Activity,0.6386,1.0,Attack,10.10.95.114,10.0.219.106,80,9863
2026-04-12 17:27:44,ALERT-03798,CRITICAL,Port Scan,0.4663,1.0,Attack,54.85.119.244,10.10.174.229,3389,9864
2026-04-12 16:59:58,ALERT-03799,CRITICAL,Port Scan,0.598,1.0,Attack,192.168.2.37.144,172.16.11.142,21,9866
2026-04-12 17:19:43,ALERT-03802,CRITICAL,Suspicious Activity,0.7396,1.0,Attack,192.168.2.144.45,192.168.2.251.18,8080,9879
2026-04-12 16:42:59,ALERT-03804,CRITICAL,Port Scan,0.3782,1.0,Attack,35.177.215.201,192.168.1.43.210,8080,9881
2026-04-12 17:21:47,ALERT-03694,CRITICAL,Port Scan,0.4566,1.0,Attack,14.28.51.188,10.10.160.36,21,9602
2026-04-12 17:11:12,ALERT-03693,CRITICAL,Port Scan,0.7027,1.0,Attack,218.198.251.226,192.168.1.216.217,23,9599
2026-04-12 16:36:44,ALERT-03692,CRITICAL,Suspicious Activity,0.5142,1.0,Attack,172.16.78.150,10.0.253.117,22,9597
2026-04-12 16:42:51,ALERT-03581,CRITICAL,Port Scan,0.5474,1.0,Attack,15.1.49.175,10.0.141.220,8080,9295
2026-04-12 16:51:25,ALERT-03582,CRITICAL,Suspicious Activity,0.3516,1.0,Attack,24.106.121.147,172.16.6.24,21,9298
2026-04-12 16:43:39,ALERT-03583,CRITICAL,Suspicious Activity,0.3631,1.0,Attack,203.6.18.207,10.10.224.129,8080,9303
2026-04-12 16:36:13,ALERT-03585,CRITICAL,Suspicious Activity,0.4381,1.0,Attack,209.178.116.26,192.168.1.103.157,21,9308
2026-04-12 17:06:47,ALERT-03586,CRITICAL,Suspicious Activity,0.3188,1.0,Attack,99.240.216.72,10.0.142.157,3389,9309
2026-04-12 17:15:48,ALERT-03587,CRITICAL,Suspicious Activity,0.3144,1.0,Attack,216.140.4.198,192.168.1.227.24,22,9322
2026-04-12 16:47:24,ALERT-03590,CRITICAL,Suspicious Activity,0.4933,1.0,Attack,104.127.212.148,172.16.225.24,8080,9327
2026-04-12 17:18:26,ALERT-03591,CRITICAL,Suspicious Activity,0.3893,1.0,Attack,172.16.211.97,192.168.1.100.193,8443,9329
2026-04-12 17:02:24,ALERT-03593,CRITICAL,Suspicious Activity,0.6324,1.0,Attack,74.217.143.87,10.10.139.183,22,9336
2026-04-12 17:04:17,ALERT-03595,CRITICAL,Suspicious Activity,0.6712,1.0,Attack,216.107.196.41,192.168.2.155.10,3389,9344
2026-04-12 17:09:28,ALERT-03597,CRITICAL,Port Scan,0.4613,1.0,Attack,11.207.34.119,192.168.2.252.59,80,9346
2026-04-12 16:48:17,ALERT-03600,CRITICAL,Port Scan,0.5268,1.0,Attack,52.209.18.232,10.10.191.148,80,9350
2026-04-12 17:04:26,ALERT-03601,CRITICAL,Port Scan,0.6525,1.0,Attack,23.58.1.213,10.10.89.95,445,9357
2026-04-12 17:25:46,ALERT-03602,CRITICAL,Suspicious Activity,0.7428,1.0,Attack,172.16.219.112,192.168.2.215.181,443,9359
2026-04-12 17:04:43,ALERT-03603,CRITICAL,Port Scan,0.6219,1.0,Attack,13.27.46.17,172.16.137.119,21,9360
2026-04-12 17:01:39,ALERT-03605,CRITICAL,Suspicious Activity,0.5523,1.0,Attack,198.16.172.31,172.16.168.221,443,9373
2026-04-12 17:08:26,ALERT-03606,CRITICAL,Port Scan,0.6994,1.0,Attack,192.168.2.118.31,10.0.92.39,445,9376
2026-04-12 16:48:46,ALERT-03580,CRITICAL,Port Scan,0.6419,1.0,Attack,16.42.217.113,192.168.1.37.114,21,9291
2026-04-12 16:38:38,ALERT-03611,CRITICAL,Suspicious Activity,0.6764,1.0,Attack,192.168.1.201.122,192.168.2.109.212,445,9402
2026-04-12 17:08:21,ALERT-03579,CRITICAL,Port Scan,0.5874,1.0,Attack,172.16.123.29,192.168.2.238.192,8080,9289
2026-04-12 16:45:15,ALERT-03577,CRITICAL,Suspicious Activity,0.3944,1.0,Attack,198.9.217.172,10.0.198.9,80,9282
2026-04-12 16:51:55,ALERT-03543,CRITICAL,Suspicious Activity,0.3455,1.0,Attack,18.147.151.56,172.16.241.37,8443,9199
2026-04-12 16:46:12,ALERT-03544,CRITICAL,Suspicious Activity,0.412,0.9978,Attack,192.168.1.81.117,172.16.161.242,445,9212
2026-04-12 16:53:08,ALERT-03546,CRITICAL,Suspicious Activity,0.4899,1.0,Attack,66.218.18.125,172.16.233.180,445,9217
2026-04-12 17:14:49,ALERT-03550,CRITICAL,Port Scan,0.6437,1.0,Attack,54.192.176.192,10.10.229.10,21,9224
2026-04-12 17:23:31,ALERT-03551,CRITICAL,Suspicious Activity,0.2083,1.0,Attack,74.222.183.42,10.0.36.156,3389,9225
2026-04-12 16:47:11,ALERT-03552,CRITICAL,Port Scan,0.7058,1.0,Attack,10.10.161.12,192.168.2.21.133,8443,9228
2026-04-12 17:24:43,ALERT-03553,CRITICAL,Port Scan,0.3321,1.0,Attack,203.149.216.102,10.0.172.245,80,9229
2026-04-12 17:16:42,ALERT-03564,CRITICAL,Port Scan,0.5249,1.0,Attack,192.168.2.181.131,172.16.158.41,23,9255
2026-04-12 16:42:48,ALERT-03565,CRITICAL,Port Scan,0.5914,1.0,Attack,66.16.169.155,10.10.200.89,22,9256
2026-04-12 16:58:50,ALERT-03567,CRITICAL,Port Scan,0.4725,1.0,Attack,198.64.219.74,192.168.2.216.5,80,9261
2026-04-12 16:40:36,ALERT-03568,CRITICAL,Suspicious Activity,0.3973,0.9523,Attack,192.168.2.213.56,10.10.44.40,443,9265
2026-04-12 16:53:53,ALERT-03569,CRITICAL,Unknown / Novel Attack,0.7808,1.0,Attack,10.0.165.250,10.0.201.28,3389,9266
2026-04-12 16:42:12,ALERT-03570,CRITICAL,Port Scan,0.5038,1.0,Attack,10.0.185.173,192.168.1.6.247,80,9267
2026-04-12 16:56:38,ALERT-03571,CRITICAL,Port Scan,0.5484,1.0,Attack,192.168.2.111.230,192.168.1.50.178,22,9269
2026-04-12 17:33:21,ALERT-03573,CRITICAL,Port Scan,0.6516,1.0,Attack,15.152.195.191,10.0.196.76,3389,9271
2026-04-12 16:42:43,ALERT-03574,CRITICAL,Suspicious Activity,0.5907,0.9725,Attack,15.36.66.139,192.168.2.75.98,8080,9272
2026-04-12 16:59:13,ALERT-03576,CRITICAL,Suspicious Activity,0.6745,1.0,Attack,10.0.137.103,192.168.1.3.226,22,9276
2026-04-12 17:21:40,ALERT-03578,CRITICAL,Port Scan,0.674,1.0,Attack,11.122.87.130,10.0.13.40,21,9287
2026-04-12 17:34:38,ALERT-03612,CRITICAL,Suspicious Activity,0.6693,1.0,Attack,18.179.130.239,10.10.67.15,8080,9403
2026-04-12 17:34:47,ALERT-03614,CRITICAL,Suspicious Activity,0.5459,0.9988,Attack,10.0.207.165,10.0.181.162,8443,9410
2026-04-12 17:24:13,ALERT-03619,CRITICAL,Port Scan,0.789,1.0,Attack,192.168.1.207.192,172.16.57.166,445,9420
2026-04-12 16:46:49,ALERT-03659,CRITICAL,Port Scan,0.352,1.0,Attack,10.10.75.77,172.16.34.104,443,9508
2026-04-12 17:26:39,ALERT-03660,CRITICAL,Suspicious Activity,0.4183,1.0,Attack,52.0.179.147,172.16.6.23,21,9510
2026-04-12 17:11:00,ALERT-03663,CRITICAL,Port Scan,0.6641,1.0,Attack,24.31.9.111,10.0.132.102,23,9515
2026-04-12 17:27:55,ALERT-03665,CRITICAL,Port Scan,0.4263,1.0,Attack,203.233.141.241,10.0.125.101,21,9518
2026-04-12 16:45:53,ALERT-03667,CRITICAL,Suspicious Activity,0.3997,0.9842,Attack,20.9.205.218,10.10.193.145,445,9523
2026-04-12 17:25:51,ALERT-03670,CRITICAL,Port Scan,0.8401,1.0,Attack,16.253.28.206,172.16.14.156,3389,9534
2026-04-12 17:18:02,ALERT-03671,CRITICAL,Port Scan,0.7838,1.0,Attack,16.112.227.108,10.10.133.235,8080,9539
2026-04-12 17:16:24,ALERT-03673,CRITICAL,Port Scan,0.5673,1.0,Attack,192.168.1.245.107,10.10.127.245,22,9547
2026-04-12 16:40:01,ALERT-03674,CRITICAL,Suspicious Activity,0.3811,1.0,Attack,172.16.98.46,192.168.1.171.111,80,9548
2026-04-12 16:50:15,ALERT-03675,CRITICAL,Port Scan,0.5376,1.0,Attack,10.10.218.163,192.168.1.67.127,21,9553
2026-04-12 17:29:53,ALERT-03677,CRITICAL,Port Scan,0.5332,1.0,Attack,23.36.173.237,192.168.1.139.36,443,9558
2026-04-12 17:15:19,ALERT-03678,CRITICAL,Port Scan,0.8356,1.0,Attack,23.204.246.76,192.168.2.78.210,8443,9563
2026-04-12 17:14:24,ALERT-03679,CRITICAL,Suspicious Activity,0.4561,0.9889,Attack,172.16.14.212,192.168.1.58.140,8080,9564
2026-04-12 16:47:14,ALERT-03683,CRITICAL,Port Scan,0.4713,1.0,Attack,192.168.1.40.172,192.168.2.169.110,8080,9576
2026-04-12 16:43:36,ALERT-03686,CRITICAL,Port Scan,0.6508,1.0,Attack,14.184.38.238,192.168.2.217.89,8080,9584
2026-04-12 16:47:37,ALERT-03687,CRITICAL,Port Scan,0.4781,1.0,Attack,10.10.93.146,192.168.2.9.103,3389,9588
2026-04-12 16:55:51,ALERT-03690,CRITICAL,Suspicious Activity,0.6377,1.0,Attack,10.0.113.60,172.16.4.237,8443,9593
2026-04-12 17:32:34,ALERT-03655,CRITICAL,Suspicious Activity,0.3379,1.0,Attack,18.210.223.210,192.168.1.74.153,443,9500
2026-04-12 16:42:47,ALERT-03654,CRITICAL,Port Scan,0.6362,1.0,Attack,15.155.197.59,10.10.24.250,8080,9499
2026-04-12 17:26:26,ALERT-03653,CRITICAL,Port Scan,0.643,1.0,Attack,192.168.1.11.199,192.168.1.59.147,3389,9496
2026-04-12 16:49:14,ALERT-03651,CRITICAL,Suspicious Activity,0.7155,1.0,Attack,52.47.13.128,192.168.2.186.206,80,9493
2026-04-12 16:53:36,ALERT-03623,CRITICAL,Suspicious Activity,0.3657,0.9988,Attack,99.223.95.155,192.168.1.37.135,445,9425
2026-04-12 17:20:56,ALERT-03624,CRITICAL,Suspicious Activity,0.523,1.0,Attack,199.99.37.200,10.0.1.82,8080,9426
2026-04-12 17:05:30,ALERT-03625,CRITICAL,Port Scan,0.5639,1.0,Attack,23.183.193.23,10.10.27.248,80,9427
2026-04-12 16:52:03,ALERT-03627,CRITICAL,Port Scan,0.5929,1.0,Attack,10.10.204.8,192.168.2.88.2,445,9434
2026-04-12 16:41:47,ALERT-03628,CRITICAL,Suspicious Activity,0.7204,1.0,Attack,23.34.12.117,10.10.148.190,445,9435
