Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,Fwd PSH Flags,SYN Flag Count,RST Flag Count,FIN Flag Count,ACK Flag Count,Active Mean,Idle Mean,init_win_bytes_forward,init_win_bytes_backward,Destination Port,Protocol,Label,attack_category,label_binary,label_multiclass
59311.32230961135,5,7,2775.9307742313085,4339.967898194257,2155.747930909995,37.669006963984955,4548.48852208029,1593.1863293525305,2440.638283836638,4314.52007029982,0,0,0,0,4,37602.365322742175,11282.813250812469,9670,2952,56133,17,BENIGN,Normal,0,3
55397.38499430335,13,8,2227.024647411096,3230.2634854444796,12191.479661276562,21.329343528903568,4208.296000837248,1308.12559937371,2420.8090948507243,5326.376863336156,1,0,0,0,2,30883.132368338138,3398.6805887696282,6381,4318,51683,6,BENIGN,Normal,0,3
53605.919743043596,5,3,4734.387853920584,4705.601664528792,1909.195095430171,25.193971387305414,2928.69204926973,2260.7025458374105,1583.9554967810031,4979.563431418152,0,0,0,1,1,22918.87251584089,5005.518985937713,8349,2859,5231,0,BENIGN,Normal,0,3
62531.96415036285,1,7,6104.3614129652415,926.0262862498862,3570.0226527378704,36.6398565388361,2233.972329945153,3159.252599101278,3139.687792994687,4229.301145342775,1,0,0,0,2,32003.158081221627,11962.05992360203,4072,4498,43955,6,BENIGN,Normal,0,3
36598.63571208835,7,7,26.390274005784704,3884.7221728763884,3098.405185227982,18.600568165531726,5183.263351213283,2277.0859560762196,2237.4440204964444,3470.5464425225236,0,0,1,0,2,17561.573050391053,9089.605165722765,6439,3427,24092,6,BENIGN,Normal,0,3
41317.6741761976,12,4,4649.567733026808,2097.978440863243,9397.720543931124,25.578268583807088,2248.711291684708,1501.6578990879443,3160.7012268072226,3463.762882750194,0,1,0,1,4,23518.363063642573,15149.894911372092,11239,5868,50806,17,BENIGN,Normal,0,3
82880.05916444647,4,8,5422.209549077295,1668.8381003389718,5409.959930857008,19.816336418910804,4565.079949589591,2155.456247492921,3414.646332429071,1939.7597141665644,0,0,0,0,3,28395.183602059333,20323.263084198035,10006,3113,16230,6,BENIGN,Normal,0,3
2986.064743630166,10,10,5207.7618193340795,1322.6378266594677,4225.571964858042,43.694357572490574,897.802876282619,648.3214084671602,606.6339810130348,556.5536058103838,1,3,1,1,1,2384.5773106123343,262.0540636759104,8585,1994,2052,6,FTP-Patator,Brute Force,1,1
558.5895615069984,72,0,51930.452389296035,170.08328699345236,1123503.6201077527,502.5903619803458,30.575789359163664,6.993827385032631,29.046107903613954,20.703814738115057,0,3,0,1,5,438.68189572471147,233.29572597636408,9934,3428,34199,17,DoS GoldenEye,DoS,1,2
69436.01936777093,3,6,4123.8534364956,2054.3340828824794,7150.87364916462,25.09018253890153,2890.5238166026065,3162.814050877695,2108.182759648915,3896.1767580651126,1,0,0,1,5,4390.075540114896,16605.013488365177,7720,5123,6306,17,BENIGN,Normal,0,3
822.3261038113706,0,0,1740.0646353847642,1281.9567681822668,3597.8222238198287,19.238535197837585,95.88007494438655,59.81812968886804,133.5414628644492,136.20107492852196,0,3,0,1,3,275.50741183798175,156.84423301674548,8034,2276,5093,6,PortScan,Port Scan,1,4
56126.32529357857,10,7,6046.77683486818,4938.178134822948,8557.231054014977,12.077455967972906,1826.7736552359981,3686.949547325654,3606.824829904299,4423.658454813216,0,2,0,0,2,30319.34599909306,3850.471190003781,7794,2561,9937,17,BENIGN,Normal,0,3
41913.294063769754,16,7,6397.185659874094,4682.349687164016,7572.820187279379,39.81263954218784,2780.6727786829133,499.1813279807677,1335.6569547376766,4084.004405038788,0,1,0,1,3,37219.27139997247,10081.487499567796,6320,4344,2481,0,BENIGN,Normal,0,3
49267.34621398984,6,4,3302.801573215439,4050.4520459903383,8464.185073641233,20.306533339472445,772.9908559043342,1870.231705864748,2678.679926778924,5422.615596206369,0,0,1,0,3,25894.892054095588,16496.737317968986,10559,4504,12218,6,BENIGN,Normal,0,3
51507.02690894823,7,9,77.59123675663432,2126.470206443373,7013.446910466807,0.5181071022690986,2593.7770498347404,2333.2235252577902,2738.7647891283877,3936.259732297015,1,0,0,0,5,15609.120151499817,11262.459398054536,5762,3460,30036,17,BENIGN,Normal,0,3
7073.755988376242,9,8,9175.197109638822,3931.636463998702,18693.981075504882,42.1581131700229,1521.9614616652875,785.9646071421274,2219.5891021313937,792.3367611327969,1,0,0,0,3,2021.550397275697,1249.1027157057883,9620,2757,50701,17,Web Attack  Brute Force,Unknown,1,5
43422.99557468022,5,7,744.6938768327991,3439.905618841945,5887.94759240288,3.620079824345968,2932.1190133064274,3225.5505112938163,1945.7319754205753,3280.677122641668,1,1,0,0,1,33541.187446921096,16615.71089691844,5421,5394,57924,6,BENIGN,Normal,0,3
38752.79992573224,10,8,5599.466936976247,4045.732048031917,5907.622409807417,34.22060435843864,2496.534640084589,2631.006257110329,4880.100753186669,4223.212510675269,1,0,0,0,2,27295.663703306782,6191.416926379356,5816,3972,25929,6,BENIGN,Normal,0,3
47993.838765408,14,7,9062.566275635912,4671.742717764953,614.9954403784513,20.068213722080245,3637.168304996077,1681.068407895878,3140.922172312523,4110.551573116746,0,0,0,0,4,25127.652107172824,7337.24002747791,9601,4160,55727,6,BENIGN,Normal,0,3
46848.41209571175,4,3,7396.143691812005,4126.7640649358145,4516.051271789147,26.686088631991332,4842.023218441138,934.1983631586804,2305.1959130439704,2633.3910447789144,1,0,0,2,3,23946.37218245343,8646.225379188383,9488,6865,53525,6,BENIGN,Normal,0,3
416.3307605931403,2,0,866.6221003192625,400.3903144655571,2190.716242674164,29.464483134904516,127.61190841655953,119.20215737488698,32.382371152679,67.48850539827707,0,3,2,0,3,340.8093435452164,28.796875890333567,10137,6193,17966,6,PortScan,Port Scan,1,4
3310.3423238156665,13,2,5774.01242449262,3675.565816180894,5298.899462911921,15.874116996710175,502.5432097660447,423.62285568392616,597.3708000350487,960.2868984109869,1,0,0,0,3,2362.2426707564737,841.2183634066139,10335,3383,48633,6,FTP-Patator,Brute Force,1,1
1102.3581490111815,81,0,49165.71331547244,756.7692698582626,735165.0271271958,913.8146503264602,36.50406529150493,27.008032337621046,41.74821369419362,100.21483249227703,0,3,0,0,4,372.28816899691907,171.15570407913972,8831,4871,3918,6,DoS GoldenEye,DoS,1,2
45607.72466344331,3,8,7693.613700578802,3461.0620949988706,5782.376083879969,15.676093585462002,3368.181481646378,2124.836736586526,820.6549345587107,5538.046122976733,0,0,1,2,3,53684.15480552336,4155.920775237139,10555,2889,25643,0,BENIGN,Normal,0,3
41681.41391539329,11,13,5773.39710996209,2558.108806999425,182.37560753732214,8.162764953676758,3091.205137289516,833.069771462726,3935.6219993622994,3945.044686333965,0,1,0,0,4,7660.834775318755,3495.0487818931415,11017,5346,58306,6,BENIGN,Normal,0,3
47888.13670375422,16,8,4197.946813099452,1626.1701485319822,5484.1860644245135,23.272256859878016,3297.836479140328,1053.7193006839161,1408.673738407828,6344.216691182884,0,0,0,1,2,21053.58464610155,2011.471440289606,8474,4016,53092,17,BENIGN,Normal,0,3
47544.04992129063,8,13,5187.325963149848,3040.8830572503502,2664.172631032185,14.364256189691123,1375.85617018948,1315.4980479023252,2073.934293169651,1307.411005789806,0,0,0,0,5,27743.96238975077,18711.725814666075,8660,3690,60635,0,BENIGN,Normal,0,3
49077.26480593044,7,10,2942.296040984257,3383.6024527099853,7344.122449747267,29.14679022647428,4561.104434833573,1175.8054454553599,1983.275190237809,5604.868014310124,1,0,0,1,3,29633.150196509763,16752.234832295693,10334,5201,43879,6,BENIGN,Normal,0,3
670.5263402264468,2,0,2061.8297139232254,902.1895015368596,2419.551138750195,5.821631934736498,74.81283267105064,29.877139667201494,44.513578047852384,148.46323340189818,0,3,2,1,3,93.14998072882238,29.28417967702468,7135,4022,35285,17,PortScan,Port Scan,1,4
32222.231292015236,10,7,7590.582918978222,3925.6791978778924,7781.740790802172,1.335108210300497,2232.4377136745243,2369.218716686217,2049.5644760429514,4948.639424707944,1,0,0,1,4,11506.676072141901,7659.228285346567,6731,3462,8676,6,BENIGN,Normal,0,3
42851.74332438052,10,7,5374.213495586533,4814.388590421873,6579.437291742181,27.092712549430367,2816.4139207415183,1664.9978873360903,3501.4368767629157,2932.958923224419,0,1,0,1,4,46364.751543892984,8884.037439093398,9707,4734,27914,0,BENIGN,Normal,0,3
711.1736629821953,138,0,47635.79427071055,1319.8341171302227,32696.595937365782,716.8671148343481,53.60513959226383,0.003025624617503553,34.632742038132754,62.93571146822147,0,3,0,1,4,742.5435389528411,94.4875613952919,8881,5091,46598,17,DoS GoldenEye,DoS,1,2
819.0698553298163,19,0,44567.29784584696,312.7126874133238,959241.5295239476,1401.3556158892038,62.31144366464689,37.6528939438763,32.69033030488154,82.27994560621126,1,3,1,0,2,403.1410621926062,331.89681491661395,10299,4308,62795,6,DoS GoldenEye,DoS,1,2
610.1737379061591,2,0,1690.477375127664,414.7763085832311,1925.935147202606,24.1222184390044,79.36457956868124,71.43389593649798,57.06308104159196,106.65893020052403,0,3,2,1,4,244.06336613874228,173.25983425826314,8479,5137,30218,17,PortScan,Port Scan,1,4
2749.619243157372,14,5,3122.454057546884,2176.3922502056716,9447.244234887792,51.383757815757754,818.6634481624208,368.59315529239086,885.4345192128297,1050.3247739932344,0,1,0,0,2,2538.390140133996,492.5495616647331,9618,3840,2050,6,FTP-Patator,Brute Force,1,1
6088.095006510049,1,11,11057.814059883682,3429.7898021498618,10351.979350700483,32.30688769275723,1578.289071427525,1772.9168970997528,1923.2315251845268,1069.1236605414276,0,2,1,0,2,2988.8893053031197,2240.787065318868,9771,3665,43810,17,Web Attack  Brute Force,Unknown,1,5
68393.23318333302,14,4,5426.041425312317,5278.950964232655,3787.499132157017,7.279326964628318,1376.5197872265667,495.6955991968566,2111.797428371782,4249.487934576102,0,0,0,0,4,30652.971058212202,5176.8534386447345,6752,3593,57027,17,BENIGN,Normal,0,3
54651.543327420295,10,9,4971.520696564494,1945.1060740910748,6094.683895900402,23.064362339027763,3147.932739011503,1537.4544547573964,2414.758930998341,3528.201346095105,1,0,1,0,3,30086.468273571936,10536.102526812605,6825,2768,4332,17,BENIGN,Normal,0,3
64936.48747495296,11,11,2998.486815882643,1891.2481247585572,4027.798728282619,16.885882123785183,2880.7799823814603,3215.25898460766,3343.691622408186,3823.441881932553,1,1,0,0,4,45952.35539830929,14946.297541861375,4711,2845,13405,6,BENIGN,Normal,0,3
37775.46040000969,3,8,4412.497960440759,3529.6243747404765,5623.991380157481,31.747946388790574,1832.5610107315183,3212.783826977478,3221.7686251647056,1033.275563504335,0,0,1,1,2,33331.28323567264,14805.962972444155,8604,4431,62545,6,BENIGN,Normal,0,3
45278.42075123012,12,6,6442.035267000476,3530.8194086575127,2113.4325845921844,20.92540681186171,3102.8057987214625,702.3950282915537,2619.6947863382898,2883.41467701158,0,0,0,1,3,34941.80642969928,14732.612021503264,7533,4354,25344,17,BENIGN,Normal,0,3
30343.05218099373,5,12,3056.9900167943797,1285.031600788971,6400.617216741282,18.479491000113207,2870.501939951133,765.4386900220663,2434.7086064670225,4020.4986220389746,0,0,0,0,5,22635.782650103072,2870.121333584634,7577,5021,38761,6,BENIGN,Normal,0,3
49736.423592025,18,9,3528.456337464442,4517.440912535489,4478.547815721968,22.005508456635987,4005.805791569934,1948.8455413643205,1823.4672387320213,4197.414262963139,1,0,0,1,2,29206.428871076223,11183.536606028852,10243,4363,44262,6,BENIGN,Normal,0,3
35309.087496458465,10,11,6496.857047990353,3526.2433928905466,3210.3363100269617,18.713100743772596,2777.021731359788,2431.26884967793,2711.5613450227684,4873.240287828816,0,0,1,0,4,28131.407500151272,6876.634440862739,7680,3995,38755,6,BENIGN,Normal,0,3
35400.11191260093,8,9,7052.633584822632,1657.4594267034358,2323.952953364227,24.02088648744057,3254.2341725810447,282.140297522031,869.2371732929521,4273.012963329122,1,0,0,0,4,28255.934483925732,21684.709166370027,7377,4872,36254,6,BENIGN,Normal,0,3
66366.08219023565,15,10,7413.207434968948,3.2543041983076364,2102.521217675052,5.812868618262003,217.25209661433883,768.0547511456884,1424.9307776915416,1856.7425022094533,0,1,0,1,4,47734.99566734923,4852.522211498725,5671,5671,15791,17,BENIGN,Normal,0,3
1176.5749052803117,113,0,51384.75067694002,2206.2900856287883,566419.7390851174,1185.0730455462106,45.44896924908645,18.730420986912595,54.88112227554443,78.51096146255668,0,3,1,0,3,319.21729781525136,291.63292126267896,5023,4584,48844,0,DoS GoldenEye,DoS,1,2
40535.57604301804,15,11,9444.104410768297,5077.31233305566,5282.17201427717,2.1258570550950076,5021.736144745676,343.56155502700176,2315.8667896210145,4417.62625008621,0,0,0,2,2,26073.802333751126,12555.5157117494,6213,4869,3557,6,BENIGN,Normal,0,3
27933.271484226643,10,13,4328.267763761292,1894.01458758413,1448.2637212247841,38.09895450733003,3088.426370555922,1238.4003840270902,1191.492802541377,3328.5878045933864,0,0,0,1,3,38261.389047458055,10301.878436698225,9018,4372,54500,6,BENIGN,Normal,0,3
73597.68543309947,11,11,7089.401332435173,5898.5836483640705,8235.200249689184,22.647129147827382,3468.2566322942407,952.7861152897616,2753.4067019951904,3984.5542462426683,1,0,0,0,4,10981.510410904888,15633.35144435876,7862,1383,55819,6,BENIGN,Normal,0,3
58986.332903325834,10,5,5414.257233760318,2857.5095561548314,6299.786454602312,31.663735917746138,4693.98576251966,958.6001874921941,1839.383406069823,3718.813239951112,1,0,0,1,4,40491.147532255694,7975.277888747774,6049,3845,59142,6,BENIGN,Normal,0,3
25895.620271681644,5,8,3818.8353984147516,4894.937966468609,7794.1817980323685,13.51544450595734,3215.874126407141,1288.355361943216,1170.0689357645806,3855.3939134110947,0,0,0,0,4,35946.68077201522,7702.035193637936,6565,2847,10142,0,BENIGN,Normal,0,3
86865.03003245691,8,7,2533.822594758843,4734.409861439175,2685.8245957004897,20.44720365342675,2132.4201396733456,2079.6273319155825,2290.0395253190472,4573.699301401408,0,1,0,1,3,42903.94801702735,9697.290549056072,2454,6106,46230,6,BENIGN,Normal,0,3
66900.01434187751,9,13,7727.84790395774,1588.9012095554558,5986.473663444413,16.51905057073717,1361.4629482182509,2699.0537560727116,2133.1806419823943,3882.2253794354883,0,0,0,0,2,52686.84036710748,13138.731334050837,4212,3503,57734,17,BENIGN,Normal,0,3
851.6314573137645,1,0,1589.998458185501,1504.1773443338088,1614.494908891283,20.345002934719,127.14807072154974,24.264932448939803,81.1680220085124,55.170849312356125,0,3,2,0,2,256.57274988881176,112.0765157485816,10879,3205,22645,0,PortScan,Port Scan,1,4
37725.949416223135,14,4,2174.1643648173235,3182.220376258728,2159.810217614767,23.53321584151313,2578.490979629749,2482.0497241844523,3457.8285236718834,3794.602721481743,0,0,1,1,3,32536.502399625904,13991.618546713762,8235,3420,11314,6,BENIGN,Normal,0,3
41606.41570925766,12,8,5455.377329458131,6742.5633336826795,8434.44958825799,12.841102879817734,3819.061188800387,1764.1584562832957,1611.9721070949133,3084.0285171529495,0,0,0,0,2,31286.370909010813,4750.921995327957,9247,3857,55241,6,BENIGN,Normal,0,3
73340.24490424966,12,5,4184.680469347569,2945.9351117903548,1300.3429655866057,5.667775060040096,1695.6630717768292,1552.6567637585324,3203.627693983449,4017.3493002536184,0,0,0,0,3,13956.047923162323,6888.4935436836295,7033,2781,217,6,BENIGN,Normal,0,3
45363.11821425085,5,2,4404.739805010299,1459.808824763205,9002.059083500359,3.036517251540296,2154.273083954909,1877.849191943728,2083.863169022654,4994.3301926458125,0,0,0,1,2,40981.184307651136,7895.946706967647,10267,4066,4648,17,BENIGN,Normal,0,3
40084.79993004147,11,6,3591.0961694787197,6191.43769052687,7325.558230027842,10.316544669274087,1673.1553763811664,2388.9375265783633,2351.444925336459,2661.4288252011734,0,0,0,2,2,33406.347211632004,10386.986803385653,3257,2711,16624,6,BENIGN,Normal,0,3
47651.921334273575,10,6,4877.974349512935,3131.199322425581,5116.484797113019,32.14901758238664,2341.1014843527637,3536.8800382135155,3173.256374514598,1747.3632545530231,0,0,0,0,3,17148.306081147868,183.16336675715502,10154,4870,22993,6,BENIGN,Normal,0,3
68051.81529366375,8,6,7903.4862566377415,971.1779898399432,1380.4419066422242,15.00424367705736,612.4201441363921,1368.9224180522972,2415.635997099723,2226.7513248110995,0,0,0,1,4,24075.81327068914,13785.964856250539,12334,3793,32380,17,BENIGN,Normal,0,3
66265.30062001776,7,8,8725.698405956864,2497.9859706790144,8262.858673082,15.582141286423191,1773.4274759412333,1830.334221834832,990.8787349542024,3705.6654747628686,0,1,0,0,5,21549.77245072151,5967.879470382848,9732,5244,30073,0,BENIGN,Normal,0,3
795.6798503436719,103,0,51278.105552559544,58.27816867830326,233584.5541375538,45.882361935337144,30.154915411904323,8.337201524853409,23.692316253621076,26.860109553791382,0,3,1,0,3,481.6685576612981,244.0854793772647,9769,4425,10319,17,DoS GoldenEye,DoS,1,2
55630.0195266199,13,8,6634.49423481557,3799.003702738086,11420.60031207141,30.93463420223299,3004.639457528948,1834.5164198437105,2668.1764057223886,5354.24933886134,0,0,0,1,4,31872.70834826309,8555.220235684727,8599,2646,36492,17,BENIGN,Normal,0,3
53482.54834439384,7,9,6194.970798706507,2745.110072242964,6101.572233113909,7.258015099797904,2995.252337938593,1173.4466217317738,1584.3904294893262,3319.308631891421,0,0,0,0,4,25632.362545915643,15851.330959307872,9786,2854,5118,6,BENIGN,Normal,0,3
42804.78534943612,11,5,4141.066451191754,4459.137561737069,2867.1755290325327,9.922344120899126,2887.398493066513,1551.3688905883246,4126.633387305608,3694.085597668677,0,0,0,0,5,46940.32824386185,9822.329082666567,8072,5425,24839,6,BENIGN,Normal,0,3
28368.605040351875,15,9,6642.084230495541,5696.552623276566,5225.137350064692,22.4394655660132,948.7908154571696,1803.3689510265347,2025.7530175195081,2467.9779945490955,0,0,0,0,2,40362.09352729628,14987.806321109883,8137,4065,10448,6,BENIGN,Normal,0,3
70651.39553451225,8,8,6797.988374355923,5591.530171750555,6820.380009388173,36.997804418321046,3851.5600597851626,978.1996187360833,3610.8805363897363,3884.746054035375,0,0,0,0,4,22555.016220567166,5311.145989002942,10355,4206,42632,17,BENIGN,Normal,0,3
42783.03543969168,14,10,6539.508210873061,5386.367396261754,5213.676691975171,13.745861535138939,491.18158121721626,2228.875840954359,842.3768270928081,1465.2718381224136,0,0,0,0,4,41733.454048847576,9321.61457661949,9228,4751,29812,17,BENIGN,Normal,0,3
57056.94584140234,8,15,4749.169890145538,1329.4047007437662,5610.108199379469,23.7134167278802,3565.5075855342293,584.5351230938569,1526.7760584449138,5068.278580839719,0,0,0,0,2,20925.657100731296,15218.544189447864,9378,4632,52143,17,BENIGN,Normal,0,3
43385.49662385047,12,3,3536.7387346162645,3976.643992522472,5858.443154974946,29.92751710163643,4337.5484043304095,1380.0828320567077,2371.3750760921002,4963.221463030398,1,1,0,2,4,27956.681061698277,3981.058559226106,8096,3728,30276,6,BENIGN,Normal,0,3
52458.26285563422,8,6,2966.974849190748,2397.1271919776236,5778.217059242376,38.520047158966676,4441.075450152724,1268.045094222145,439.7131508354828,3834.169625045246,1,0,0,2,3,39166.86033226794,12199.733339641421,9754,2998,9813,6,BENIGN,Normal,0,3
49391.43179922923,10,12,2831.423330534458,6363.168477474341,5867.436941202482,30.50017982493044,3859.6565373372164,1783.8166771737972,2258.71561803989,3840.283711923099,1,2,0,2,5,28277.00616166324,1448.277109999046,7385,6223,47000,6,BENIGN,Normal,0,3
41698.27229823254,1,10,6017.102926702762,4421.55795288618,5427.091182056696,26.384360898868437,2607.521187328221,1943.5647256469592,2913.563681445877,2400.2500430695054,0,0,0,0,4,32737.982552609614,12520.598892226159,9485,4303,37855,17,BENIGN,Normal,0,3
59422.2391663672,10,12,6326.3315065350835,3972.43254774381,776.424635944285,35.21422419935635,1824.748376768576,1972.3144224156963,4144.0849085524915,4063.707158274343,0,0,0,1,2,33493.7673603277,14085.754908100074,8635,5516,19769,6,BENIGN,Normal,0,3
667.0614071977948,2,0,1090.7699682919292,699.8212016653708,2393.6693177256057,28.151375947249605,96.31692712045196,61.90467735656326,101.33303674415761,172.5267653792674,0,3,2,0,2,361.14127465370836,107.05063995656705,5955,2547,19811,6,PortScan,Port Scan,1,4
535.530810337905,135,0,46529.088111553814,2452.558851442223,304231.5403000446,865.3775416272106,33.50951382486733,27.985386578072244,26.88276748283948,96.73302206268683,0,3,1,0,4,508.2731073002244,314.1747223953532,7272,2918,28170,6,DoS GoldenEye,DoS,1,2
37880.134503941576,13,5,1591.7821387576296,1347.1975071049837,7808.172926700673,24.55452261810679,3541.8885115352687,1509.7702884882274,1516.34039012326,4314.63538920334,1,0,0,0,2,18672.959740586517,9310.522969772415,5027,2497,29265,17,BENIGN,Normal,0,3
53598.34220177238,8,9,8579.050208616982,2722.9248440220676,6844.328708789771,18.49557217856456,3334.561122223646,1370.3053787035342,3216.824395038659,3553.775775528966,0,0,0,0,4,22865.788039391453,3037.698223171179,4881,3648,18787,6,BENIGN,Normal,0,3
40346.79850331234,12,6,2501.3009764144704,2045.6032324461223,5461.5117601786915,5.650590626151157,2312.35927116125,2894.3488347446046,3336.81152840179,3159.4437830490433,0,0,0,0,4,23004.13423073265,22660.194743834436,7536,4133,22295,6,BENIGN,Normal,0,3
41083.12437804027,10,11,3696.742810325756,1597.49778781532,1178.9058426359852,26.50493881094461,2968.1098612583532,2276.2247130074156,1741.7003088545202,2599.7484917460524,0,0,0,1,4,14306.416136925453,2673.1987321721863,6019,6235,18404,6,BENIGN,Normal,0,3
38055.289335038564,5,10,7528.492427380326,3085.6702640694766,3779.6771025773455,13.789266875841001,3690.4518091180003,2230.730553445147,3428.220804693362,2544.9890219595823,0,0,0,2,3,23289.442864821267,10634.914050319092,10738,5388,15955,17,BENIGN,Normal,0,3
41346.40305993902,10,2,2544.456742408863,1969.8293583456723,4359.702494230167,28.097284920868596,2918.2005475719393,864.6529434694567,3096.407988703541,1787.621447624872,0,0,0,1,2,56228.13938379286,5894.857042281045,12796,5238,3475,6,BENIGN,Normal,0,3
54909.88118462696,12,7,3325.334647913349,4082.32318640266,8191.966376376019,5.9567846827491895,2179.5968275030277,2726.745243287498,1068.194189044861,5337.888921719201,1,0,0,1,3,34490.59485382724,5384.909979690884,10869,4519,11668,6,BENIGN,Normal,0,3
50389.594087511425,13,2,3087.240499175057,2655.7959905514913,7778.258300551748,2.842135472200937,4167.401795502161,1811.4227585744306,3245.2632879977496,3631.1467947576934,0,0,0,1,2,31251.50966748648,7000.103503463473,6845,5069,61063,6,BENIGN,Normal,0,3
49015.301827106356,12,6,6466.0931190995725,3009.6698826729494,6667.248599852735,9.482994738601151,4432.160232866194,804.6685909509727,3081.3897198446143,2741.002907153348,0,0,0,0,4,45719.463719081614,18075.28800950438,9430,5133,65493,17,BENIGN,Normal,0,3
1201.4849965372982,51,0,52266.93657777409,531.0900799929947,590344.2125842737,401.0555142264347,45.28541117318009,19.49178615820182,20.702503991292392,88.17378917318872,1,3,1,0,3,1012.2946904177661,179.07501301032113,9531,4958,58969,6,DoS GoldenEye,DoS,1,2
45112.400046854,10,7,4937.771544916434,3320.728612742445,4696.203986711062,16.234124792477008,2880.201626082895,1273.94757972824,1457.9051317379171,3031.38512477176,1,1,0,0,4,40382.16989509907,3068.9381952423255,8874,5887,21363,17,BENIGN,Normal,0,3
39807.913570788965,10,9,4420.789501370288,2811.30199426742,1389.3319973064326,18.803876959913364,2102.498448854023,196.96385621967556,2836.9370695870493,4134.938264390735,0,0,0,2,3,39788.90016123906,14263.900596309604,5549,6012,39572,6,BENIGN,Normal,0,3
45908.80180345665,6,5,6398.084341195621,2202.860326141293,1125.947337113049,22.537749018478483,2797.95489933184,1294.1094035675328,3299.5913941100707,4041.7207581275916,0,0,0,0,4,24607.150091236126,9344.066865099894,11371,2670,56117,0,BENIGN,Normal,0,3
40183.17923607512,20,7,8004.7139490351765,2074.9064547355238,9998.453615781764,16.138966488840715,7132.823494458646,1026.6932275626707,1237.679714317875,1997.2665432500191,0,0,0,0,4,38330.943080583675,4234.482975550216,9769,5003,50496,17,BENIGN,Normal,0,3
48939.266124133064,6,11,2921.265893414206,4981.299329756312,3852.8800505873523,28.669836128324178,4084.6101257482223,2512.5996492735176,1730.5537536981349,4291.986697851524,0,0,0,0,1,25426.208274020122,10762.651374738485,8651,5054,23770,6,BENIGN,Normal,0,3
46676.95826403799,7,10,7419.202290707575,3622.0466632712632,5518.143801152159,29.884146006173072,3152.2532434230675,3448.522955297619,3862.921494511693,6497.115636354249,0,0,0,1,3,29642.747521278627,16519.468927536498,12327,3659,25758,17,BENIGN,Normal,0,3
52329.943272681,15,1,3562.885948403373,3358.9213225761205,5963.219843968091,38.85382617518461,2697.7431191024752,407.8923274999165,1884.4303533548134,5435.965377026904,0,0,0,1,4,15271.499749218865,10390.010280784687,5753,3372,60610,17,BENIGN,Normal,0,3
58142.7207625481,10,4,6830.248469029688,199.72283269766513,4239.969037355328,27.125040288806158,3830.520616867261,1871.3972237200035,3906.3906962892133,3892.0938857185843,1,0,0,1,3,28190.471613643604,2891.441781180627,7223,4911,39437,6,BENIGN,Normal,0,3
48485.28498285709,17,9,5458.822828318504,3250.062970679836,4241.5036672498245,37.83810127961826,1598.7483747428525,1076.8184999825396,3677.4695555037297,4833.935557829188,1,1,0,2,3,44232.905727471836,11222.60519677874,11787,3283,29349,0,BENIGN,Normal,0,3
38174.630436900974,2,11,3717.7353345465835,3631.223719363704,5907.536591316676,18.19233062952614,3326.1678876281303,625.6668461283379,2301.9697180114294,1567.2665258874267,0,0,0,1,3,24358.99600125179,6036.00514469871,8843,3800,20580,6,BENIGN,Normal,0,3
50154.30091006213,13,7,6961.474078284464,2977.085249549053,1034.0059757181562,18.52393121842954,4497.654975744265,344.2608279034232,2855.015296892215,3246.0308155935572,1,1,0,0,4,20650.918072355882,11944.10675395769,7436,3815,57040,6,BENIGN,Normal,0,3
603.2275182580918,1,0,2004.775598229669,549.7591635324547,1697.9537644130899,33.35786755949803,116.6255606100344,104.04596843870678,95.14797511856926,162.07024168968206,0,2,2,0,2,480.35714547598616,126.67954476835428,6106,3636,7178,17,PortScan,Port Scan,1,4
1455.2950884817233,131,0,48895.41379256538,1308.9080322285358,675299.6388068063,470.15336724892063,38.46409194284182,23.612679455813147,30.776484203052142,100.52204800144115,0,2,2,0,3,469.9415898803145,123.43143335054428,10424,3485,32190,6,DoS GoldenEye,DoS,1,2
55635.21383784248,12,8,3337.3394684813456,4976.497814711612,3817.476212191989,26.919024217654638,1002.0876721383067,30.507927610528668,2269.372380591474,2003.6252390201068,1,1,0,1,2,23631.383083597146,8090.256697930592,9059,3996,55858,17,BENIGN,Normal,0,3
42039.55140173053,9,5,4774.123023973075,3464.4605507182305,10288.551537255595,18.710725146066427,4608.277891795151,2676.1783151122927,2852.8913776872464,2979.6391385893626,0,1,0,2,3,28741.93359199963,9754.468854362522,11341,4909,29652,6,BENIGN,Normal,0,3
48588.18403148272,14,9,6230.883269371621,715.445146548936,4206.1739666380645,3.7177265108776893,1894.1146792681595,2122.633437625212,3217.531763171697,4083.702891095136,0,1,0,1,3,35681.54775147534,13172.696389191364,8084,4329,35359,6,BENIGN,Normal,0,3
66767.51600824583,16,8,5687.930631933852,4398.988750236187,4816.437760512632,25.496377280185413,1930.8121746570766,1410.7097147598101,3453.7777744265018,2562.983004722296,1,0,0,1,2,30500.778934988804,14100.331589743073,7223,4795,7625,6,BENIGN,Normal,0,3
